forecast_time,track_id,ensemble_member,valid_time,lead_time,latitude,longitude,pressure,wind_speed,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2024-11-04 12:00:00,AL182024,0.0,2024-11-04 12:00:00,0.0,14.8,-76.6,1003.0,30.0,129.6399528110572,,,,,,,,,,,,
2024-11-04 12:00:00,AL182024,0.0,2024-11-04 18:00:00,6.0,14.85,-76.5,1000.7,38.6,80.68067169189453,57.841575622558594,49.74058532714844,35.470306396484375,42.09347534179688,0.0,0.0,0.0,0.0,0.0790239870548248,0.0756629630923271,0.0076335198245942,0.0051861694082617
2024-11-04 12:00:00,AL182024,0.0,2024-11-05 00:00:00,12.0,15.92,-77.05,1000.8,36.0,58.14906692504883,9.996891021728516,5.558394432067871,0.8122941255569458,2.304955005645752,0.0,0.3487434983253479,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 12:00:00,AL182024,0.0,2024-11-05 06:00:00,18.0,16.54,-77.53,995.7,46.6,80.43635559082031,67.35809326171875,53.09945297241211,26.37618064880371,47.50690841674805,2.96002197265625,1.554296851158142,0.0,0.7633761763572693,0.1993466019630432,0.0476711206138134,0.0,0.0683070421218872
2024-11-04 12:00:00,AL182024,0.0,2024-11-05 12:00:00,24.0,17.39,-78.45,993.7,52.5,83.13230895996094,72.7875747680664,55.42015075683594,25.00981330871582,51.05521011352539,3.898037672042847,2.241485357284546,0.0,1.7172448635101318,0.5708523988723755,0.1014391332864761,0.0,0.253934383392334
2024-11-04 12:00:00,AL182024,0.0,2024-11-05 18:00:00,30.0,18.35,-79.21,984.8,66.8,54.060428619384766,110.93512725830078,90.4383544921875,50.27596282958984,83.01534271240234,33.79631042480469,25.427797317504883,14.95561408996582,23.896255493164062,2.8511667251586914,0.7065644860267639,0.0,1.7491817474365234
2024-11-04 12:00:00,AL182024,0.0,2024-11-06 00:00:00,36.0,19.26,-80.34,959.1,100.0,41.7393684387207,178.48947143554688,155.2268524169922,106.23735809326172,147.4955596923828,68.39443969726562,56.087162017822266,41.998802185058594,56.29611587524414,33.15053939819336,27.402193069458008,22.373458862304688,28.41887855529785
2024-11-04 12:00:00,AL182024,0.0,2024-11-06 06:00:00,42.0,20.38,-81.33,963.6,95.5,28.61842536926269,151.4713897705078,127.62493133544922,86.99620056152344,119.99356842041016,63.620243072509766,51.701202392578125,37.04497146606445,53.29335403442383,33.05516052246094,27.12085723876953,21.932514190673828,28.238889694213867
2024-11-04 12:00:00,AL182024,0.0,2024-11-06 12:00:00,48.0,20.84,-82.1,952.9,109.2,25.26767921447754,163.28500366210938,139.19041442871094,91.95187377929688,130.50828552246094,76.74285125732422,64.28873443603516,48.108497619628906,65.42084503173828,40.337677001953125,33.418251037597656,27.708227157592773,34.81005096435547
2024-11-04 12:00:00,AL182024,0.0,2024-11-06 18:00:00,54.0,22.05,-82.84,952.5,107.3,24.409374237060547,145.06661987304688,125.77452087402344,83.9637222290039,114.3061981201172,64.69567108154297,53.44844436645508,39.28353118896485,54.99483108520508,31.686756134033203,25.72125244140625,21.54863548278809,27.547780990600582
2024-11-04 12:00:00,AL182024,0.0,2024-11-07 00:00:00,60.0,22.82,-83.74,955.1,105.6,37.81755447387695,183.87046813964844,156.96286010742188,108.0483856201172,153.5100860595703,83.90772247314453,71.24674987792969,55.6718864440918,72.91148376464844,42.9090461730957,36.65093612670898,30.646867752075195,37.41881561279297
